0, 1, 0, 0.0876692, 0, 0.02375, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0584211, 0, 0, 0, 0, 1, 0, 0, 0.11, 0, 0.155805, 0
1, 0, 0, 0.344662, 0, 0.116071, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.315789, 1, 0, 0, 1, 1, 0, 0, 0.051, 0, 0.561867, 1
1, 0, 0, 0.0852632, 0, 0.232143, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0512281, 1, 1, 0.104478, 0, 1, 0, 0, 0.04, 0, 0.694892, 1
1, 0, 0, 0.322105, 0, 0.160714, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.201754, 0, 0, 0, 1, 0, 0, 1, 0.3555, 0, 0, 1
1, 0, 0, 0.116541, 0, 0.410714, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0175439, 1, 0, 0, 1, 1, 0, 0, 0.05, 0, 0.368183, 0
1, 0, 0, 0.246917, 0, 0.0178571, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0614035, 1, 1, 0.164179, 0, 1, 0, 0, 0.016, 0, 0.547254, 1
1, 0, 0, 0.510075, 0, 0.0103571, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.526316, 1, 1, 0.298507, 0, 1, 0, 0, 0, 0, 0.836163, 1
0, 1, 0, 0.146617, 0, 0.321429, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.298246, 1, 1, 0.0746269, 1, 1, 0, 0, 0.06, 0, 0, 1
1, 0, 0, 0.160451, 0, 0.0714286, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.00578947, 0, 1, 0.0298507, 0, 1, 0, 0, 0.16, 0, 0.623556, 0
1, 0, 0, 0.121504, 0, 0.055, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00298246, 0, 0, 0, 1, 1, 0, 0, 0.178, 0, 0, 0
1, 0, 0, 0.304511, 0, 0.181607, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.0380702, 0, 0, 0, 1, 1, 0, 0, 0.24, 0, 0, 0
1, 0, 0, 0.146617, 0, 0.0982143, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.157895, 0, 0, 0, 0, 1, 0, 0, 0.08, 0, 0.283313, 0
1, 0, 0, 0.357143, 0, 0.0401786, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0526316, 0, 0, 0, 1, 1, 0, 0, 0.2155, 0, 0, 1
0, 1, 0, 0.671729, 0, 0.75, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.350877, 1, 1, 0.19403, 0, 1, 0, 0, 0, 0, 0.766088, 1
1, 0, 0, 1, 0, 0.196429, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0189474, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0.50712, 0
0, 1, 0, 0.253083, 0, 0.380893, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.00298246, 0, 1, 0.179104, 1, 1, 0, 0, 0.0645, 0, 0.120547, 0
0, 1, 0, 0, 1, 0.125, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105263, 1, 0, 0, 1, 1, 0, 0, 0.15, 0, 0, 0
0, 0, 1, 0.278195, 0, 0.0535714, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00877193, 0, 0, 0, 1, 1, 0, 0, 0.186, 0, 0.418451, 0
0, 1, 0, 0.177895, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
0, 1, 0, 0.146617, 0, 0.0535714, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0307018, 0, 0, 0, 1, 1, 0, 0, 0.08, 0, 0, 0
0, 1, 0, 0.106466, 0, 0.107143, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140351, 1, 0, 0, 0, 1, 0, 0, 0.05, 0, 0, 1
1, 0, 0, 0.10406, 0, 0.188929, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0131579, 1, 1, 0.0149254, 0, 1, 0, 0, 0.08, 0, 0, 0
0, 1, 0, 0.334586, 0, 0.0357143, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0701754, 1, 1, 0.164179, 0, 1, 0, 0, 0, 0, 0.532581, 1
1, 0, 0, 0.566466, 0, 0.00142857, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140351, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0.696235, 1
0, 1, 0, 0.407218, 0, 0.357143, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0614035, 1, 0, 0, 0, 1, 0, 0, 0.0145, 0, 0.585306, 1
1, 0, 0, 0.41609, 0, 0.178571, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.175439, 1, 1, 0.0895522, 1, 1, 0, 0, 0.235, 0, 0, 1
1, 0, 0, 0.278195, 0, 0.00589286, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.114035, 1, 1, 0.0149254, 1, 1, 0, 0, 0.216, 0, 0.781506, 1
1, 0, 0, 0.315789, 0, 0.535714, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.188596, 1, 1, 0.134328, 1, 1, 0, 0, 0, 0, 0.426546, 1
1, 0, 0, 0.263158, 0, 0.0401786, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0.0149254, 0, 1, 0, 0, 0.048, 0, 0.260498, 0
1, 0, 0, 0.0890226, 0, 0.357143, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0292982, 1, 0, 0, 1, 1, 0, 0, 0.07, 0, 0, 0
0, 1, 0, 0.223008, 0, 0.0594643, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0847368, 1, 0, 0, 1, 1, 0, 0, 0.22, 0, 0, 0
0, 0, 1, 0.29203, 0, 0.0803571, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.122807, 0, 0, 0, 1, 1, 0, 0, 0.1, 0, 0.430941, 0
1, 0, 0, 0.241805, 0, 0.0728571, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140351, 0, 0, 0, 0, 1, 0, 0, 0.064, 0, 0.0602737, 0
1, 0, 0, 0.171729, 0, 0.107143, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0438596, 0, 1, 0.0149254, 0, 1, 0, 0, 0, 0, 0.272652, 0
1, 0, 0, 0.308271, 0, 0.0625, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.00877193, 1, 0, 0, 1, 1, 0, 0, 0.0815, 0, 0, 0
1, 0, 0, 0.374737, 0, 0.0075, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00298246, 1, 0, 0, 1, 1, 0, 0, 0.14, 0, 0, 1
0, 1, 0, 0.675489, 0, 0.159286, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.106667, 1, 1, 0.0895522, 0, 1, 0, 0, 0.0215, 0, 0.550411, 1
1, 0, 0, 0.113985, 0, 0.375, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105263, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1
0, 1, 0, 0.135338, 0, 0.220179, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00578947, 0, 0, 0, 0, 1, 0, 0, 0.11, 0, 0.600761, 0
1, 0, 0, 0.354586, 0, 0.232143, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.149123, 1, 1, 0.179104, 1, 1, 0, 0, 0.0465, 0, 0, 1
0, 1, 0, 0.418496, 0, 0.0371429, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0233333, 0, 0, 0, 0, 1, 0, 0, 0.12, 0, 0.47585, 0
1, 0, 0, 0.443609, 0, 0.900357, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.00736842, 1, 1, 0.0149254, 0, 1, 0, 0, 0.38, 0, 0.392249, 0
1, 0, 0, 0.150376, 0, 0.428571, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0731579, 0, 0, 0, 0, 0, 0, 1, 0.04, 0, 0, 0
1, 0, 0, 0.646617, 0, 0.4375, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0438596, 1, 1, 0.0597015, 1, 1, 0, 0, 0.1, 0, 0, 1
1, 0, 0, 0.176692, 0, 0.0133929, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00877193, 1, 1, 0.0447761, 0, 1, 0, 0, 0.13, 0, 0.836787, 1
0, 1, 0, 0.290677, 0, 0.0580357, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0189474, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 0, 0.263158, 0, 0.133929, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0219298, 1, 1, 0.134328, 1, 1, 0, 0, 0.0905, 0, 0, 1
0, 1, 0, 0.220602, 0, 0.125, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0292982, 1, 0, 0, 0, 0, 0, 1, 0.14, 0, 0, 1
1, 0, 0, 0.269474, 0, 0.0296429, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0468421, 1, 1, 0.119403, 1, 1, 0, 0, 0.1515, 0, 0.704256, 1
1, 0, 0, 0.253083, 0, 0.0967857, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00438596, 0, 0, 0, 1, 0, 0, 1, 0.04, 0, 0, 0
1, 0, 0, 0.947368, 0, 0.796071, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.447368, 1, 1, 0.0149254, 1, 1, 0, 0, 0, 0, 0.408737, 1
1, 0, 0, 0.0526316, 0, 0.107143, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140351, 0, 0, 0, 1, 1, 0, 0, 0.08, 0, 0.322919, 0
0, 1, 0, 0.0777444, 0, 0.321429, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0263158, 1, 1, 0.0298507, 0, 1, 0, 0, 0.044, 0, 0.555088, 1
1, 0, 0, 0.186767, 0, 0.00892857, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1
0, 1, 0, 0.224361, 0, 0.0371429, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0877193, 1, 1, 0.0746269, 1, 1, 0, 0, 0.15, 0, 0.631837, 1
1, 0, 0, 0.0500752, 0, 0.00303571, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140351, 0, 0, 0, 0, 1, 0, 0, 0.07, 0, 0.57247, 0
1, 0, 0, 0.211729, 0, 0.0535714, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0701754, 1, 1, 0.164179, 1, 1, 0, 0, 0.217, 0, 0.31161, 1
1, 0, 0, 0.225564, 0, 0.0535714, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0526316, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0.471351, 0
1, 0, 0, 0.0852632, 0, 0.258929, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140351, 0, 1, 0.0149254, 0, 1, 0, 0, 0.05, 0, 0.0602737, 0
0, 1, 0, 0.503759, 0, 0.0267857, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0964912, 1, 1, 0.0149254, 0, 1, 0, 0, 0.1665, 0, 0.590834, 1
1, 0, 0, 0.387218, 0, 0.151786, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.22807, 1, 1, 0.238806, 0, 1, 0, 0, 0.0585, 0, 0.617322, 1
1, 0, 0, 0.055188, 0, 0.232143, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00438596, 0, 0, 0, 0, 1, 0, 0, 0.03, 0, 0.401315, 0
0, 1, 0, 0.412331, 0, 0.232143, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0175439, 1, 1, 0.0447761, 1, 1, 0, 0, 0.0725, 0, 0, 1
0, 1, 0, 0.369624, 0, 0.157679, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00438596, 0, 0, 0, 0, 1, 0, 0, 0.08, 0, 0, 0
1, 0, 0, 0.418496, 0, 0.0625, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00736842, 1, 0, 0, 0, 1, 0, 0, 0.08, 0, 0, 0
1, 0, 0, 0.662857, 0, 0.251429, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.491228, 1, 1, 0.0895522, 1, 1, 0, 0, 0.18, 0, 0.625668, 1
0, 1, 0, 0.105263, 0, 0.369107, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0117544, 1, 1, 0.0149254, 1, 1, 0, 0, 0.04, 0, 0.341898, 1
1, 0, 0, 0.458647, 0, 0.392857, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0526316, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
1, 0, 0, 0.29203, 0, 0.113036, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.111053, 1, 1, 0.0447761, 1, 1, 0, 0, 0.19, 0, 0, 1
1, 0, 0, 0.318346, 0, 0.178571, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.263158, 1, 1, 0.0895522, 1, 1, 0, 0, 0, 0, 0.600761, 1
1, 0, 0, 0.313233, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 0, 0.126617, 0, 0.0208929, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.05, 0, 0, 0
